   41.7071067812    47.3639610307     4.0000000000 
   38.2430051660    45.3639610307     4.0000000000 
   38.2430051660    45.3639610307     6.0000000000 
   41.7071067812    47.3639610307     6.0000000000 

   41.7071067812    47.3639610307     4.0000000000 
   41.7070559736    43.3640490320     4.0000000000 
   41.7070559736    43.3640490320     6.0000000000 
   41.7071067812    47.3639610307     6.0000000000 

   41.7071067812    47.3639610307     4.0000000000 
   45.1711575888    45.3640490320     4.0000000000 
   45.1711575888    45.3640490320     6.0000000000 
   41.7071067812    47.3639610307     6.0000000000 

   41.7071067812    47.3639610307     4.0000000000 
   45.1712083963    49.3639610307     4.0000000000 
   45.1712083963    49.3639610307     6.0000000000 
   41.7071067812    47.3639610307     6.0000000000 

   41.7071067812    47.3639610307     4.0000000000 
   41.7071575888    51.3638730294     4.0000000000 
   41.7071575888    51.3638730294     6.0000000000 
   41.7071067812    47.3639610307     6.0000000000 

   41.7071067812    47.3639610307     4.0000000000 
   38.2430559736    49.3638730294     4.0000000000 
   38.2430559736    49.3638730294     6.0000000000 
   41.7071067812    47.3639610307     6.0000000000 

   41.7071067812    47.3639610307     4.0000000000 
   38.2430051660    45.3639610307     4.0000000000 
   38.2430051660    45.3639610307     6.0000000000 
   41.7071067812    47.3639610307     6.0000000000 

