   47.3639610307    41.7071067812     4.0000000000 
   45.3639610307    38.2430051660     4.0000000000 
   45.3639610307    38.2430051660     6.0000000000 
   47.3639610307    41.7071067812     6.0000000000 

   47.3639610307    41.7071067812     4.0000000000 
   49.3638730294    38.2430559736     4.0000000000 
   49.3638730294    38.2430559736     6.0000000000 
   47.3639610307    41.7071067812     6.0000000000 

   47.3639610307    41.7071067812     4.0000000000 
   51.3638730294    41.7071575888     4.0000000000 
   51.3638730294    41.7071575888     6.0000000000 
   47.3639610307    41.7071067812     6.0000000000 

   47.3639610307    41.7071067812     4.0000000000 
   49.3639610307    45.1712083963     4.0000000000 
   49.3639610307    45.1712083963     6.0000000000 
   47.3639610307    41.7071067812     6.0000000000 

   47.3639610307    41.7071067812     4.0000000000 
   45.3640490320    45.1711575888     4.0000000000 
   45.3640490320    45.1711575888     6.0000000000 
   47.3639610307    41.7071067812     6.0000000000 

   47.3639610307    41.7071067812     4.0000000000 
   43.3640490320    41.7070559736     4.0000000000 
   43.3640490320    41.7070559736     6.0000000000 
   47.3639610307    41.7071067812     6.0000000000 

   47.3639610307    41.7071067812     4.0000000000 
   45.3639610307    38.2430051660     4.0000000000 
   45.3639610307    38.2430051660     6.0000000000 
   47.3639610307    41.7071067812     6.0000000000 

