   50.1497602760    62.1539804322     4.0000000000 
   50.8443529866    66.0932114442     4.0000000000 
   50.8443529866    66.0932114442     6.0000000000 
   50.1497602760    62.1539804322     6.0000000000 

   50.1497602760    62.1539804322     4.0000000000 
   47.0856825749    64.7251132256     4.0000000000 
   47.0856825749    64.7251132256     6.0000000000 
   50.1497602760    62.1539804322     6.0000000000 

   50.1497602760    62.1539804322     4.0000000000 
   46.3910898642    60.7858822136     4.0000000000 
   46.3910898642    60.7858822136     6.0000000000 
   50.1497602760    62.1539804322     6.0000000000 

   50.1497602760    62.1539804322     4.0000000000 
   49.4551675653    58.2147494201     4.0000000000 
   49.4551675653    58.2147494201     6.0000000000 
   50.1497602760    62.1539804322     6.0000000000 

   50.1497602760    62.1539804322     4.0000000000 
   53.2138379771    59.5828476387     4.0000000000 
   53.2138379771    59.5828476387     6.0000000000 
   50.1497602760    62.1539804322     6.0000000000 

   50.1497602760    62.1539804322     4.0000000000 
   53.9084306877    63.5220786508     4.0000000000 
   53.9084306877    63.5220786508     6.0000000000 
   50.1497602760    62.1539804322     6.0000000000 

   50.1497602760    62.1539804322     4.0000000000 
   50.8443529866    66.0932114442     4.0000000000 
   50.8443529866    66.0932114442     6.0000000000 
   50.1497602760    62.1539804322     6.0000000000 

