   93.3639610307    62.7071067812     4.0000000000 
   96.6405692078    60.4128010358     4.0000000000 
   96.6405692078    60.4128010358     6.0000000000 
   93.3639610307    62.7071067812     6.0000000000 

   93.3639610307    62.7071067812     4.0000000000 
   96.9891338948    64.3974965899     4.0000000000 
   96.9891338948    64.3974965899     6.0000000000 
   93.3639610307    62.7071067812     6.0000000000 

   93.3639610307    62.7071067812     4.0000000000 
   93.7125257176    66.6918023353     4.0000000000 
   93.7125257176    66.6918023353     6.0000000000 
   93.3639610307    62.7071067812     6.0000000000 

   93.3639610307    62.7071067812     4.0000000000 
   90.0873528535    65.0014125266     4.0000000000 
   90.0873528535    65.0014125266     6.0000000000 
   93.3639610307    62.7071067812     6.0000000000 

   93.3639610307    62.7071067812     4.0000000000 
   89.7387881666    61.0167169725     4.0000000000 
   89.7387881666    61.0167169725     6.0000000000 
   93.3639610307    62.7071067812     6.0000000000 

   93.3639610307    62.7071067812     4.0000000000 
   93.0153963437    58.7224112271     4.0000000000 
   93.0153963437    58.7224112271     6.0000000000 
   93.3639610307    62.7071067812     6.0000000000 

   93.3639610307    62.7071067812     4.0000000000 
   96.6405692078    60.4128010358     4.0000000000 
   96.6405692078    60.4128010358     6.0000000000 
   93.3639610307    62.7071067812     6.0000000000 

