   49.8502397240    49.3512351235     4.0000000000 
   50.5448324347    53.2904661355     4.0000000000 
   50.5448324347    53.2904661355     6.0000000000 
   49.8502397240    49.3512351235     6.0000000000 

   49.8502397240    49.3512351235     4.0000000000 
   46.7861620229    51.9223679169     4.0000000000 
   46.7861620229    51.9223679169     6.0000000000 
   49.8502397240    49.3512351235     6.0000000000 

   49.8502397240    49.3512351235     4.0000000000 
   46.0915693123    47.9831369049     4.0000000000 
   46.0915693123    47.9831369049     6.0000000000 
   49.8502397240    49.3512351235     6.0000000000 

   49.8502397240    49.3512351235     4.0000000000 
   49.1556470134    45.4120041114     4.0000000000 
   49.1556470134    45.4120041114     6.0000000000 
   49.8502397240    49.3512351235     6.0000000000 

   49.8502397240    49.3512351235     4.0000000000 
   52.9143174251    46.7801023300     4.0000000000 
   52.9143174251    46.7801023300     6.0000000000 
   49.8502397240    49.3512351235     6.0000000000 

   49.8502397240    49.3512351235     4.0000000000 
   53.6089101358    50.7193333421     4.0000000000 
   53.6089101358    50.7193333421     6.0000000000 
   49.8502397240    49.3512351235     6.0000000000 

   49.8502397240    49.3512351235     4.0000000000 
   50.5448324347    53.2904661355     4.0000000000 
   50.5448324347    53.2904661355     6.0000000000 
   49.8502397240    49.3512351235     6.0000000000 

