   80.6360389693    61.2928932188     4.0000000000 
   83.9126471465    58.9985874734     4.0000000000 
   83.9126471465    58.9985874734     6.0000000000 
   80.6360389693    61.2928932188     6.0000000000 

   80.6360389693    61.2928932188     4.0000000000 
   84.2612118334    62.9832830275     4.0000000000 
   84.2612118334    62.9832830275     6.0000000000 
   80.6360389693    61.2928932188     6.0000000000 

   80.6360389693    61.2928932188     4.0000000000 
   80.9846036563    65.2775887729     4.0000000000 
   80.9846036563    65.2775887729     6.0000000000 
   80.6360389693    61.2928932188     6.0000000000 

   80.6360389693    61.2928932188     4.0000000000 
   77.3594307922    63.5871989642     4.0000000000 
   77.3594307922    63.5871989642     6.0000000000 
   80.6360389693    61.2928932188     6.0000000000 

   80.6360389693    61.2928932188     4.0000000000 
   77.0108661052    59.6025034101     4.0000000000 
   77.0108661052    59.6025034101     6.0000000000 
   80.6360389693    61.2928932188     6.0000000000 

   80.6360389693    61.2928932188     4.0000000000 
   80.2874742824    57.3081976647     4.0000000000 
   80.2874742824    57.3081976647     6.0000000000 
   80.6360389693    61.2928932188     6.0000000000 

   80.6360389693    61.2928932188     4.0000000000 
   83.9126471465    58.9985874734     4.0000000000 
   83.9126471465    58.9985874734     6.0000000000 
   80.6360389693    61.2928932188     6.0000000000 

