   86.2928932188    55.6360389693     4.0000000000 
   83.9985874734    58.9126471465     4.0000000000 
   83.9985874734    58.9126471465     6.0000000000 
   86.2928932188    55.6360389693     6.0000000000 

   86.2928932188    55.6360389693     4.0000000000 
   82.3081976647    55.2874742824     4.0000000000 
   82.3081976647    55.2874742824     6.0000000000 
   86.2928932188    55.6360389693     6.0000000000 

   86.2928932188    55.6360389693     4.0000000000 
   84.6025034101    52.0108661052     4.0000000000 
   84.6025034101    52.0108661052     6.0000000000 
   86.2928932188    55.6360389693     6.0000000000 

   86.2928932188    55.6360389693     4.0000000000 
   88.5871989642    52.3594307922     4.0000000000 
   88.5871989642    52.3594307922     6.0000000000 
   86.2928932188    55.6360389693     6.0000000000 

   86.2928932188    55.6360389693     4.0000000000 
   90.2775887729    55.9846036563     4.0000000000 
   90.2775887729    55.9846036563     6.0000000000 
   86.2928932188    55.6360389693     6.0000000000 

   86.2928932188    55.6360389693     4.0000000000 
   87.9832830275    59.2612118334     4.0000000000 
   87.9832830275    59.2612118334     6.0000000000 
   86.2928932188    55.6360389693     6.0000000000 

   86.2928932188    55.6360389693     4.0000000000 
   83.9985874734    58.9126471465     4.0000000000 
   83.9985874734    58.9126471465     6.0000000000 
   86.2928932188    55.6360389693     6.0000000000 

